Entity,Code,Year,Earthquake deaths (NGDC-NOAA)
Argentina,ARG,1609,0
Argentina,ARG,1611,0
Argentina,ARG,1613,0
Argentina,ARG,1616,0
Argentina,ARG,1618,0
Argentina,ARG,1619,0
Argentina,ARG,1622,0
Argentina,ARG,1626,0
Argentina,ARG,1627,0
Argentina,ARG,1628,0
Argentina,ARG,1631,0
Argentina,ARG,1633,0
Argentina,ARG,1634,0
Argentina,ARG,1636,0
Argentina,ARG,1638,0
Argentina,ARG,1640,0
Argentina,ARG,1644,0
Argentina,ARG,1645,0
Argentina,ARG,1647,0
Argentina,ARG,1649,0
Argentina,ARG,1652,0
Argentina,ARG,1654,0
Argentina,ARG,1657,0
Argentina,ARG,1659,0
Argentina,ARG,1660,0
Argentina,ARG,1662,0
Argentina,ARG,1664,0
Argentina,ARG,1666,0
Argentina,ARG,1667,0
Argentina,ARG,1668,0
Argentina,ARG,1672,0
Argentina,ARG,1673,0
Argentina,ARG,1674,0
Argentina,ARG,1677,0
Argentina,ARG,1679,0
Argentina,ARG,1680,0
Argentina,ARG,1683,0
Argentina,ARG,1687,0
Argentina,ARG,1688,0
Argentina,ARG,1692,0
Argentina,ARG,1693,0
Argentina,ARG,1694,0
Argentina,ARG,1695,0
Argentina,ARG,1700,0
Argentina,ARG,1703,0
Argentina,ARG,1704,0
Argentina,ARG,1707,0
Argentina,ARG,1709,0
Argentina,ARG,1711,0
Argentina,ARG,1713,0
Argentina,ARG,1714,0
Argentina,ARG,1716,0
Argentina,ARG,1718,0
Argentina,ARG,1721,0
Argentina,ARG,1725,0
Argentina,ARG,1726,0
Argentina,ARG,1727,0
Argentina,ARG,1730,0
Argentina,ARG,1732,0
Argentina,ARG,1736,0
Argentina,ARG,1737,0
Argentina,ARG,1738,0
Argentina,ARG,1739,0
Argentina,ARG,1746,0
Argentina,ARG,1748,0
Argentina,ARG,1750,0
Argentina,ARG,1751,0
Argentina,ARG,1754,0
Argentina,ARG,1755,0
Argentina,ARG,1757,0
Argentina,ARG,1758,0
Argentina,ARG,1761,0
Argentina,ARG,1762,0
Argentina,ARG,1763,0
Argentina,ARG,1765,0
Argentina,ARG,1766,0
Argentina,ARG,1770,0
Argentina,ARG,1771,0
Argentina,ARG,1773,0
Argentina,ARG,1780,0
Argentina,ARG,1781,0
Argentina,ARG,1782,0
Argentina,ARG,1783,0
Argentina,ARG,1784,0
Argentina,ARG,1785,0
Argentina,ARG,1786,0
Argentina,ARG,1787,0
Argentina,ARG,1788,0
Argentina,ARG,1790,0
Argentina,ARG,1791,0
Argentina,ARG,1792,0
Argentina,ARG,1793,0
Argentina,ARG,1797,0
Argentina,ARG,1799,0
Argentina,ARG,1802,0
Argentina,ARG,1804,0
Argentina,ARG,1808,0
Argentina,ARG,1810,0
Argentina,ARG,1811,0
Argentina,ARG,1812,0
Argentina,ARG,1814,0
Argentina,ARG,1815,0
Argentina,ARG,1816,0
Argentina,ARG,1818,0
Argentina,ARG,1819,0
Argentina,ARG,1820,0
Argentina,ARG,1821,0
Argentina,ARG,1822,0
Argentina,ARG,1825,0
Argentina,ARG,1827,0
Argentina,ARG,1828,0
Argentina,ARG,1829,0
Argentina,ARG,1830,0
Argentina,ARG,1831,0
Argentina,ARG,1833,0
Argentina,ARG,1834,0
Argentina,ARG,1835,0
Argentina,ARG,1837,0
Argentina,ARG,1839,0
Argentina,ARG,1840,0
Argentina,ARG,1842,0
Argentina,ARG,1843,0
Argentina,ARG,1844,0
Argentina,ARG,1845,0
Argentina,ARG,1846,0
Argentina,ARG,1847,0
Argentina,ARG,1848,0
Argentina,ARG,1850,0
Argentina,ARG,1851,0
Argentina,ARG,1852,0
Argentina,ARG,1853,0
Argentina,ARG,1854,0
Argentina,ARG,1855,0
Argentina,ARG,1856,0
Argentina,ARG,1857,0
Argentina,ARG,1858,0
Argentina,ARG,1859,0
Argentina,ARG,1861,14000
Argentina,ARG,1862,0
Argentina,ARG,1863,0
Argentina,ARG,1864,0
Argentina,ARG,1865,0
Argentina,ARG,1866,0
Argentina,ARG,1867,0
Argentina,ARG,1868,0
Argentina,ARG,1869,0
Argentina,ARG,1870,0
Argentina,ARG,1872,0
Argentina,ARG,1874,0
Argentina,ARG,1875,0
Argentina,ARG,1877,0
Argentina,ARG,1878,0
Argentina,ARG,1879,0
Argentina,ARG,1880,0
Argentina,ARG,1881,0
Argentina,ARG,1882,0
Argentina,ARG,1883,0
Argentina,ARG,1884,0
Argentina,ARG,1885,0
Argentina,ARG,1886,0
Argentina,ARG,1887,0
Argentina,ARG,1888,0
Argentina,ARG,1889,0
Argentina,ARG,1890,0
Argentina,ARG,1891,0
Argentina,ARG,1893,0
Argentina,ARG,1894,0
Argentina,ARG,1895,0
Argentina,ARG,1896,0
Argentina,ARG,1897,0
Argentina,ARG,1898,0
Argentina,ARG,1899,0
Argentina,ARG,1900,0
Argentina,ARG,1901,0
Argentina,ARG,1902,0
Argentina,ARG,1903,0
Argentina,ARG,1904,0
Argentina,ARG,1905,0
Argentina,ARG,1906,0
Argentina,ARG,1907,0
Argentina,ARG,1908,0
Argentina,ARG,1909,0
Argentina,ARG,1910,0
Argentina,ARG,1911,0
Argentina,ARG,1912,0
Argentina,ARG,1913,0
Argentina,ARG,1914,0
Argentina,ARG,1915,0
Argentina,ARG,1916,0
Argentina,ARG,1917,0
Argentina,ARG,1918,0
Argentina,ARG,1920,400
Argentina,ARG,1922,0
Argentina,ARG,1923,0
Argentina,ARG,1924,0
Argentina,ARG,1925,0
Argentina,ARG,1926,0
Argentina,ARG,1927,0
Argentina,ARG,1928,0
Argentina,ARG,1929,0
Argentina,ARG,1930,39
Argentina,ARG,1931,0
Argentina,ARG,1932,0
Argentina,ARG,1933,0
Argentina,ARG,1934,0
Argentina,ARG,1935,0
Argentina,ARG,1936,0
Argentina,ARG,1937,0
Argentina,ARG,1938,0
Argentina,ARG,1939,0
Argentina,ARG,1940,0
Argentina,ARG,1941,0
Argentina,ARG,1942,0
Argentina,ARG,1943,0
Argentina,ARG,1944,0
Argentina,ARG,1945,0
Argentina,ARG,1946,0
Argentina,ARG,1947,0
Argentina,ARG,1948,0
Argentina,ARG,1949,0
Argentina,ARG,1950,0
Argentina,ARG,1951,0
Argentina,ARG,1952,0
Argentina,ARG,1953,0
Argentina,ARG,1954,0
Argentina,ARG,1955,0
Argentina,ARG,1956,0
Argentina,ARG,1957,0
Argentina,ARG,1958,0
Argentina,ARG,1959,0
Argentina,ARG,1960,0
Argentina,ARG,1961,0
Argentina,ARG,1962,0
Argentina,ARG,1963,0
Argentina,ARG,1964,0
Argentina,ARG,1965,0
Argentina,ARG,1966,0
Argentina,ARG,1967,0
Argentina,ARG,1968,0
Argentina,ARG,1969,0
Argentina,ARG,1970,0
Argentina,ARG,1971,0
Argentina,ARG,1972,0
Argentina,ARG,1973,0
Argentina,ARG,1974,0
Argentina,ARG,1975,0
Argentina,ARG,1976,0
Argentina,ARG,1977,70
Argentina,ARG,1978,0
Argentina,ARG,1979,0
Argentina,ARG,1980,0
Argentina,ARG,1981,0
Argentina,ARG,1982,0
Argentina,ARG,1983,0
Argentina,ARG,1984,0
Argentina,ARG,1985,6
Argentina,ARG,1986,0
Argentina,ARG,1987,0
Argentina,ARG,1988,0
Argentina,ARG,1989,0
Argentina,ARG,1990,0
Argentina,ARG,1991,0
Argentina,ARG,1992,0
Argentina,ARG,1993,0
Argentina,ARG,1994,0
Argentina,ARG,1995,0
Argentina,ARG,1996,0
Argentina,ARG,1997,0
Argentina,ARG,1998,0
Argentina,ARG,1999,0
Argentina,ARG,2000,0
Argentina,ARG,2001,0
Argentina,ARG,2002,0
Argentina,ARG,2003,0
Argentina,ARG,2004,1
Argentina,ARG,2005,0
Argentina,ARG,2006,0
Argentina,ARG,2007,0
Argentina,ARG,2008,0
Argentina,ARG,2009,0
Argentina,ARG,2010,2
Argentina,ARG,2011,0
Argentina,ARG,2012,0
Argentina,ARG,2013,0
Argentina,ARG,2014,0
Argentina,ARG,2015,2
Argentina,ARG,2016,0
Argentina,ARG,2017,0
Armenia,ARM,1500,0
Armenia,ARM,1501,0
Armenia,ARM,1502,0
Armenia,ARM,1509,0
Armenia,ARM,1511,0
Armenia,ARM,1515,0
Armenia,ARM,1531,0
Armenia,ARM,1542,0
Armenia,ARM,1551,0
Armenia,ARM,1556,0
Armenia,ARM,1560,0
Armenia,ARM,1561,0
Armenia,ARM,1564,0
Armenia,ARM,1568,0
Armenia,ARM,1570,0
Armenia,ARM,1575,0
Armenia,ARM,1579,0
Armenia,ARM,1584,0
Armenia,ARM,1586,0
Armenia,ARM,1587,0
Armenia,ARM,1596,0
Armenia,ARM,1597,0
Armenia,ARM,1600,0
Armenia,ARM,1601,0
Armenia,ARM,1604,0
Armenia,ARM,1605,0
Armenia,ARM,1606,0
Armenia,ARM,1609,0
Armenia,ARM,1611,0
Armenia,ARM,1613,0
Armenia,ARM,1616,0
Armenia,ARM,1618,0
Armenia,ARM,1619,0
Armenia,ARM,1622,0
Armenia,ARM,1626,0
Armenia,ARM,1627,0
Armenia,ARM,1628,0
Armenia,ARM,1631,0
Armenia,ARM,1633,0
Armenia,ARM,1634,0
Armenia,ARM,1636,0
Armenia,ARM,1638,0
Armenia,ARM,1640,0
Armenia,ARM,1644,0
Armenia,ARM,1645,0
Armenia,ARM,1647,0
Armenia,ARM,1649,0
Armenia,ARM,1652,0
Armenia,ARM,1654,0
Armenia,ARM,1657,0
Armenia,ARM,1659,0
Armenia,ARM,1660,0
Armenia,ARM,1662,0
Armenia,ARM,1664,0
Armenia,ARM,1666,0
Armenia,ARM,1667,0
Armenia,ARM,1668,0
Armenia,ARM,1672,0
Armenia,ARM,1673,0
Armenia,ARM,1674,0
Armenia,ARM,1677,0
Armenia,ARM,1679,0
Armenia,ARM,1680,0
Armenia,ARM,1683,0
Armenia,ARM,1687,0
Armenia,ARM,1688,0
Armenia,ARM,1692,0
Armenia,ARM,1693,0
Armenia,ARM,1694,0
Armenia,ARM,1695,0
Armenia,ARM,1700,0
Armenia,ARM,1703,0
Armenia,ARM,1704,0
Armenia,ARM,1707,0
Armenia,ARM,1709,0
Armenia,ARM,1711,0
Armenia,ARM,1713,0
Armenia,ARM,1714,0
Armenia,ARM,1716,0
Armenia,ARM,1718,0
Armenia,ARM,1721,0
Armenia,ARM,1725,0
Armenia,ARM,1726,0
Armenia,ARM,1727,0
Armenia,ARM,1730,0
Armenia,ARM,1732,0
Armenia,ARM,1736,0
Armenia,ARM,1737,0
Armenia,ARM,1738,0
Armenia,ARM,1739,0
Armenia,ARM,1746,0
Armenia,ARM,1748,0
Armenia,ARM,1750,0
Armenia,ARM,1751,0
Armenia,ARM,1754,0
Armenia,ARM,1755,0
Armenia,ARM,1757,0
Armenia,ARM,1758,0
Armenia,ARM,1761,0
Armenia,ARM,1762,0
Armenia,ARM,1763,0
Armenia,ARM,1765,0
Armenia,ARM,1766,0
Armenia,ARM,1770,0
Armenia,ARM,1771,0
Armenia,ARM,1773,0
Armenia,ARM,1780,0
Armenia,ARM,1781,0
Armenia,ARM,1782,0
Armenia,ARM,1783,0
Armenia,ARM,1784,0
Armenia,ARM,1785,0
Armenia,ARM,1786,0
Armenia,ARM,1787,0
Armenia,ARM,1788,0
Armenia,ARM,1790,0
Armenia,ARM,1791,0
Armenia,ARM,1792,0
Armenia,ARM,1793,0
Armenia,ARM,1797,0
Armenia,ARM,1799,0
Armenia,ARM,1802,0
Armenia,ARM,1804,0
Armenia,ARM,1808,0
Armenia,ARM,1810,0
Armenia,ARM,1811,0
Armenia,ARM,1812,0
Armenia,ARM,1814,0
Armenia,ARM,1815,0
Armenia,ARM,1816,0
Armenia,ARM,1818,0
Armenia,ARM,1819,0
Armenia,ARM,1820,0
Armenia,ARM,1821,0
Armenia,ARM,1822,0
Armenia,ARM,1825,0
Armenia,ARM,1827,0
Armenia,ARM,1828,0
Armenia,ARM,1829,0
Armenia,ARM,1830,0
Armenia,ARM,1831,0
Armenia,ARM,1833,0
Armenia,ARM,1834,0
Armenia,ARM,1835,0
Armenia,ARM,1837,0
Armenia,ARM,1839,0
Armenia,ARM,1840,0
Armenia,ARM,1842,0
Armenia,ARM,1843,0
Armenia,ARM,1844,0
Armenia,ARM,1845,0
Armenia,ARM,1846,0
Armenia,ARM,1847,0
Armenia,ARM,1848,0
Armenia,ARM,1850,0
Armenia,ARM,1851,0
Armenia,ARM,1852,0
Armenia,ARM,1853,0
Armenia,ARM,1854,0
Armenia,ARM,1855,0
Armenia,ARM,1856,0
Armenia,ARM,1857,0
Armenia,ARM,1858,0
Armenia,ARM,1859,0
Armenia,ARM,1861,0
Armenia,ARM,1862,0
Armenia,ARM,1863,0
Armenia,ARM,1864,0
Armenia,ARM,1865,0
Armenia,ARM,1866,0
Armenia,ARM,1867,0
Armenia,ARM,1868,0
Armenia,ARM,1869,0
Armenia,ARM,1870,0
Armenia,ARM,1872,0
Armenia,ARM,1874,0
Armenia,ARM,1875,0
Armenia,ARM,1877,0
Armenia,ARM,1878,0
Armenia,ARM,1879,0
Armenia,ARM,1880,0
Armenia,ARM,1881,0
Armenia,ARM,1882,0
Armenia,ARM,1883,0
Armenia,ARM,1884,0
Armenia,ARM,1885,0
Armenia,ARM,1886,0
Armenia,ARM,1887,0
Armenia,ARM,1888,0
Armenia,ARM,1889,0
Armenia,ARM,1890,0
Armenia,ARM,1891,0
Armenia,ARM,1893,0
Armenia,ARM,1894,0
Armenia,ARM,1895,0
Armenia,ARM,1896,0
Armenia,ARM,1897,0
Armenia,ARM,1898,0
Armenia,ARM,1899,0
Armenia,ARM,1900,0
Armenia,ARM,1901,0
Armenia,ARM,1902,0
Armenia,ARM,1903,0
Armenia,ARM,1904,0
Armenia,ARM,1905,0
Armenia,ARM,1906,0
Armenia,ARM,1907,0
Armenia,ARM,1908,0
Armenia,ARM,1909,0
Armenia,ARM,1910,0
Armenia,ARM,1911,0
Armenia,ARM,1912,0
Armenia,ARM,1913,0
Armenia,ARM,1914,0
Armenia,ARM,1915,0
Armenia,ARM,1916,0
Armenia,ARM,1917,0
Armenia,ARM,1918,0
Armenia,ARM,1920,0
Armenia,ARM,1922,0
Armenia,ARM,1923,0
Armenia,ARM,1924,0
Armenia,ARM,1925,0
Armenia,ARM,1926,0
Armenia,ARM,1927,0
Armenia,ARM,1928,0
Armenia,ARM,1929,0
Armenia,ARM,1930,0
Armenia,ARM,1931,0
Armenia,ARM,1932,0
Armenia,ARM,1933,0
Armenia,ARM,1934,0
Armenia,ARM,1935,0
Armenia,ARM,1936,0
Armenia,ARM,1937,0
Armenia,ARM,1938,0
Armenia,ARM,1939,0
Armenia,ARM,1940,0
Armenia,ARM,1941,0
Armenia,ARM,1942,0
Armenia,ARM,1943,0
Armenia,ARM,1944,0
Armenia,ARM,1945,0
Armenia,ARM,1946,0
Armenia,ARM,1947,0
Armenia,ARM,1948,0
Armenia,ARM,1949,0
Armenia,ARM,1950,0
Armenia,ARM,1951,0
Armenia,ARM,1952,0
Armenia,ARM,1953,0
Armenia,ARM,1954,0
Armenia,ARM,1955,0
Armenia,ARM,1956,0
Armenia,ARM,1957,0
Armenia,ARM,1958,0
Armenia,ARM,1959,0
Armenia,ARM,1960,0
Armenia,ARM,1961,0
Armenia,ARM,1962,0
Armenia,ARM,1963,0
Armenia,ARM,1964,0
Armenia,ARM,1965,0
Armenia,ARM,1966,0
Armenia,ARM,1967,0
Armenia,ARM,1968,0
Armenia,ARM,1969,0
Armenia,ARM,1970,0
Armenia,ARM,1971,0
Armenia,ARM,1972,0
Armenia,ARM,1973,0
Armenia,ARM,1974,0
Armenia,ARM,1975,0
Armenia,ARM,1976,0
Armenia,ARM,1977,0
Armenia,ARM,1978,0
Armenia,ARM,1979,0
Armenia,ARM,1980,0
Armenia,ARM,1981,0
Armenia,ARM,1982,0
Armenia,ARM,1983,0
Armenia,ARM,1984,0
Armenia,ARM,1985,0
Armenia,ARM,1986,0
Armenia,ARM,1987,0
Armenia,ARM,1988,25000
Armenia,ARM,1989,0
Armenia,ARM,1990,0
Armenia,ARM,1991,0
Armenia,ARM,1992,0
Armenia,ARM,1993,0
Armenia,ARM,1994,0
Armenia,ARM,1995,0
Armenia,ARM,1996,0
Armenia,ARM,1997,0
Armenia,ARM,1998,0
Armenia,ARM,1999,0
Armenia,ARM,2000,0
Armenia,ARM,2001,0
Armenia,ARM,2002,0
Armenia,ARM,2003,0
Armenia,ARM,2004,0
Armenia,ARM,2005,0
Armenia,ARM,2006,0
Armenia,ARM,2007,0
Armenia,ARM,2008,0
Armenia,ARM,2009,0
Armenia,ARM,2010,0
Armenia,ARM,2011,0
Armenia,ARM,2012,0
Armenia,ARM,2013,0
Armenia,ARM,2014,0
Armenia,ARM,2015,0
Armenia,ARM,2016,0
Armenia,ARM,2017,0
Australia,AUS,1500,0
Australia,AUS,1501,0
Australia,AUS,1502,0
Australia,AUS,1509,0
Australia,AUS,1511,0
Australia,AUS,1515,0
Australia,AUS,1531,0
Australia,AUS,1542,0
Australia,AUS,1551,0
Australia,AUS,1556,0
Australia,AUS,1560,0
Australia,AUS,1561,0
Australia,AUS,1564,0
Australia,AUS,1568,0
Australia,AUS,1570,0
Australia,AUS,1575,0
Australia,AUS,1579,0
Australia,AUS,1584,0
Australia,AUS,1586,0
Australia,AUS,1587,0
Australia,AUS,1596,0
Australia,AUS,1597,0
Australia,AUS,1600,0
Australia,AUS,1601,0
Australia,AUS,1604,0
Australia,AUS,1605,0
Australia,AUS,1606,0
Australia,AUS,1609,0
Australia,AUS,1611,0
Australia,AUS,1613,0
Australia,AUS,1616,0
Australia,AUS,1618,0
Australia,AUS,1619,0
Australia,AUS,1622,0
Australia,AUS,1626,0
Australia,AUS,1627,0
Australia,AUS,1628,0
Australia,AUS,1631,0
Australia,AUS,1633,0
Australia,AUS,1634,0
Australia,AUS,1636,0
Australia,AUS,1638,0
Australia,AUS,1640,0
Australia,AUS,1644,0
Australia,AUS,1645,0
Australia,AUS,1647,0
Australia,AUS,1649,0
Australia,AUS,1652,0
Australia,AUS,1654,0
Australia,AUS,1657,0
Australia,AUS,1659,0
Australia,AUS,1660,0
Australia,AUS,1662,0
Australia,AUS,1664,0
Australia,AUS,1666,0
Australia,AUS,1667,0
Australia,AUS,1668,0
Australia,AUS,1672,0
Australia,AUS,1673,0
Australia,AUS,1674,0
Australia,AUS,1677,0
Australia,AUS,1679,0
Australia,AUS,1680,0
Australia,AUS,1683,0
Australia,AUS,1687,0
Australia,AUS,1688,0
Australia,AUS,1692,0
Australia,AUS,1693,0
Australia,AUS,1694,0
Australia,AUS,1695,0
Australia,AUS,1700,0
Australia,AUS,1703,0
Australia,AUS,1704,0
Australia,AUS,1707,0
Australia,AUS,1709,0
Australia,AUS,1711,0
Australia,AUS,1713,0
Australia,AUS,1714,0
Australia,AUS,1716,0
Australia,AUS,1718,0
Australia,AUS,1721,0
Australia,AUS,1725,0
Australia,AUS,1726,0
Australia,AUS,1727,0
Australia,AUS,1730,0
Australia,AUS,1732,0
Australia,AUS,1736,0
Australia,AUS,1737,0
Australia,AUS,1738,0
Australia,AUS,1739,0
Australia,AUS,1746,0
Australia,AUS,1748,0
Australia,AUS,1750,0
Australia,AUS,1751,0
Australia,AUS,1754,0
Australia,AUS,1755,0
Australia,AUS,1757,0
Australia,AUS,1758,0
Australia,AUS,1761,0
Australia,AUS,1762,0
Australia,AUS,1763,0
Australia,AUS,1765,0
Australia,AUS,1766,0
Australia,AUS,1770,0
Australia,AUS,1771,0
Australia,AUS,1773,0
Australia,AUS,1780,0
Australia,AUS,1781,0
Australia,AUS,1782,0
Australia,AUS,1783,0
Australia,AUS,1784,0
Australia,AUS,1785,0
Australia,AUS,1786,0
Australia,AUS,1787,0
Australia,AUS,1788,0
Australia,AUS,1790,0
Australia,AUS,1791,0
Australia,AUS,1792,0
Australia,AUS,1793,0
Australia,AUS,1797,0
Australia,AUS,1799,0
Australia,AUS,1802,0
Australia,AUS,1804,0
Australia,AUS,1808,0
Australia,AUS,1810,0
Australia,AUS,1811,0
Australia,AUS,1812,0
Australia,AUS,1814,0
Australia,AUS,1815,0
Australia,AUS,1816,0
Australia,AUS,1818,0
Australia,AUS,1819,0
Australia,AUS,1820,0
Australia,AUS,1821,0
Australia,AUS,1822,0
Australia,AUS,1825,0
Australia,AUS,1827,0
Australia,AUS,1828,0
Australia,AUS,1829,0
Australia,AUS,1830,0
Australia,AUS,1831,0
Australia,AUS,1833,0
Australia,AUS,1834,0
Australia,AUS,1835,0
Australia,AUS,1837,0
Australia,AUS,1839,0
Australia,AUS,1840,0
Australia,AUS,1842,0
Australia,AUS,1843,0
Australia,AUS,1844,0
Australia,AUS,1845,0
Australia,AUS,1846,0
Australia,AUS,1847,0
Australia,AUS,1848,0
Australia,AUS,1850,0
Australia,AUS,1851,0
Australia,AUS,1852,0
Australia,AUS,1853,0
Australia,AUS,1854,0
Australia,AUS,1855,0
Australia,AUS,1856,0
Australia,AUS,1857,0
Australia,AUS,1858,0
Australia,AUS,1859,0
Australia,AUS,1861,0
Australia,AUS,1862,0
Australia,AUS,1863,0
Australia,AUS,1864,0
Australia,AUS,1865,0
Australia,AUS,1866,0
Australia,AUS,1867,0
Australia,AUS,1868,0
Australia,AUS,1869,0
Australia,AUS,1870,0
Australia,AUS,1872,0
Australia,AUS,1874,0
Australia,AUS,1875,0
Australia,AUS,1877,0
Australia,AUS,1878,0
Australia,AUS,1879,0
Australia,AUS,1880,0
Australia,AUS,1881,0
Australia,AUS,1882,0
Australia,AUS,1883,0
Australia,AUS,1884,0
Australia,AUS,1885,0
Australia,AUS,1886,0
Australia,AUS,1887,0
Australia,AUS,1888,0
Australia,AUS,1889,0
Australia,AUS,1890,0
Australia,AUS,1891,0
Australia,AUS,1893,0
Australia,AUS,1894,0
Australia,AUS,1895,0
Australia,AUS,1896,0
Australia,AUS,1897,0
Australia,AUS,1898,0
Australia,AUS,1899,0
Australia,AUS,1900,0
Australia,AUS,1901,0
Australia,AUS,1902,0
Australia,AUS,1903,0
Australia,AUS,1904,0
Australia,AUS,1905,0
Australia,AUS,1906,0
Australia,AUS,1907,0
Australia,AUS,1908,0
Australia,AUS,1909,0
Australia,AUS,1910,0
Australia,AUS,1911,0
Australia,AUS,1912,0
Australia,AUS,1913,0
Australia,AUS,1914,0
Australia,AUS,1915,0
Australia,AUS,1916,0
Australia,AUS,1917,0
Australia,AUS,1918,0
Australia,AUS,1920,0
Australia,AUS,1922,0
Australia,AUS,1923,0
Australia,AUS,1924,0
Australia,AUS,1925,0
Australia,AUS,1926,0
Australia,AUS,1927,0
Australia,AUS,1928,0
Australia,AUS,1929,0
Australia,AUS,1930,0
Australia,AUS,1931,0
Australia,AUS,1932,0
Australia,AUS,1933,0
Australia,AUS,1934,0
Australia,AUS,1935,0
Australia,AUS,1936,0
Australia,AUS,1937,0
Australia,AUS,1938,0
Australia,AUS,1939,0
Australia,AUS,1940,0
Australia,AUS,1941,0
Australia,AUS,1942,0
Australia,AUS,1943,0
Australia,AUS,1944,0
Australia,AUS,1945,0
Australia,AUS,1946,0
Australia,AUS,1947,0
Australia,AUS,1948,0
Australia,AUS,1949,0
Australia,AUS,1950,0
Australia,AUS,1951,0
Australia,AUS,1952,0
Australia,AUS,1953,0
Australia,AUS,1954,0
Australia,AUS,1955,0
Australia,AUS,1956,0
Australia,AUS,1957,0
Australia,AUS,1958,0
Australia,AUS,1959,0
Australia,AUS,1960,0
Australia,AUS,1961,0
Australia,AUS,1962,0
Australia,AUS,1963,0
Australia,AUS,1964,0
Australia,AUS,1965,0
Australia,AUS,1966,0
Australia,AUS,1967,0
Australia,AUS,1968,0
Australia,AUS,1969,0
Australia,AUS,1970,0
Australia,AUS,1971,0
Australia,AUS,1972,0
Australia,AUS,1973,0
Australia,AUS,1974,0
Australia,AUS,1975,0
Australia,AUS,1976,0
Australia,AUS,1977,0
Australia,AUS,1978,0
Australia,AUS,1979,0
Australia,AUS,1980,0
Australia,AUS,1981,0
Australia,AUS,1982,0
Australia,AUS,1983,0
Australia,AUS,1984,0
Australia,AUS,1985,0
Australia,AUS,1986,0
Australia,AUS,1987,0
Australia,AUS,1988,0
Australia,AUS,1989,12
Australia,AUS,1990,0
Australia,AUS,1991,0
Australia,AUS,1992,0
Australia,AUS,1993,0
Australia,AUS,1994,0
Australia,AUS,1995,0
Australia,AUS,1996,0
Australia,AUS,1997,0
Australia,AUS,1998,0
Australia,AUS,1999,0
Australia,AUS,2000,0
Australia,AUS,2001,0
Australia,AUS,2002,0
Australia,AUS,2003,0
Australia,AUS,2004,0
Australia,AUS,2005,0
Australia,AUS,2006,0
Australia,AUS,2007,0
Australia,AUS,2008,0
Australia,AUS,2009,0
Australia,AUS,2010,0
Australia,AUS,2011,0
Australia,AUS,2012,0
Australia,AUS,2013,0
Australia,AUS,2014,0
Australia,AUS,2015,0
Australia,AUS,2016,0
Australia,AUS,2017,0
Austria,AUT,1500,0
Austria,AUT,1501,0
Austria,AUT,1502,0
Austria,AUT,1509,0
Austria,AUT,1511,0
Austria,AUT,1515,0
Austria,AUT,1531,0
Austria,AUT,1542,0
Austria,AUT,1551,0
Austria,AUT,1556,0
Austria,AUT,1560,0
Austria,AUT,1561,0
Austria,AUT,1564,0
Austria,AUT,1568,0
Austria,AUT,1570,0
Austria,AUT,1575,0
Austria,AUT,1579,0
Austria,AUT,1584,0
Austria,AUT,1586,0
Austria,AUT,1587,0
Austria,AUT,1596,0
Austria,AUT,1597,0
Austria,AUT,1600,0
Austria,AUT,1601,0
Austria,AUT,1604,0
Austria,AUT,1605,0
Austria,AUT,1606,0
Austria,AUT,1609,0
Austria,AUT,1611,0
Austria,AUT,1613,0
Austria,AUT,1616,0
Austria,AUT,1618,0
Austria,AUT,1619,0
Austria,AUT,1622,0
Austria,AUT,1626,0
Austria,AUT,1627,0
Austria,AUT,1628,0
Austria,AUT,1631,0
Austria,AUT,1633,0
Austria,AUT,1634,0
Austria,AUT,1636,0
Austria,AUT,1638,0
Austria,AUT,1640,0
Austria,AUT,1644,0
Austria,AUT,1645,0
Austria,AUT,1647,0
Austria,AUT,1649,0
Austria,AUT,1652,0
Austria,AUT,1654,0
Austria,AUT,1657,0
Austria,AUT,1659,0
Austria,AUT,1660,0
Austria,AUT,1662,0
Austria,AUT,1664,0
Austria,AUT,1666,0
Austria,AUT,1667,0
Austria,AUT,1668,0
Austria,AUT,1672,0
Austria,AUT,1673,0
Austria,AUT,1674,0
Austria,AUT,1677,0
Austria,AUT,1679,0
Austria,AUT,1680,0
Austria,AUT,1683,0
Austria,AUT,1687,0
Austria,AUT,1688,0
Austria,AUT,1692,0
Austria,AUT,1693,0
Austria,AUT,1694,0
Austria,AUT,1695,0
Austria,AUT,1700,0
Austria,AUT,1703,0
Austria,AUT,1704,0
Austria,AUT,1707,0
Austria,AUT,1709,0
Austria,AUT,1711,0
Austria,AUT,1713,0
Austria,AUT,1714,0
Austria,AUT,1716,0
Austria,AUT,1718,0
Austria,AUT,1721,0
Austria,AUT,1725,0
Austria,AUT,1726,0
Austria,AUT,1727,0
Austria,AUT,1730,0
Austria,AUT,1732,0
Austria,AUT,1736,0
Austria,AUT,1737,0
Austria,AUT,1738,0
Austria,AUT,1739,0
Austria,AUT,1746,0
Austria,AUT,1748,0
Austria,AUT,1750,0
Austria,AUT,1751,0
Austria,AUT,1754,0
Austria,AUT,1755,0
Austria,AUT,1757,0
Austria,AUT,1758,0
Austria,AUT,1761,0
Austria,AUT,1762,0
Austria,AUT,1763,0
Austria,AUT,1765,0
Austria,AUT,1766,0
Austria,AUT,1770,0
Austria,AUT,1771,0
Austria,AUT,1773,0
Austria,AUT,1780,0
Austria,AUT,1781,0
Austria,AUT,1782,0
Austria,AUT,1783,0
